7	0	0	22	0	0	0	0	"巴迪之矛"	37	2	4	0	30	0	54	0	0	80	50	0	0	0	0	1	1	1	0	0	
8	0	0	22	0	0	0	0	"帝王镰刀"	54	2	4	0	25	0	68	0	0	90	50	0	0	0	0	1	1	1	0	0	
9	0	0	22	0	0	0	0	"死神镰刀"	63	2	4	0	25	0	74	0	0	80	50	0	0	0	0	1	1	1	0	0	
10	0	0	22	0	0	0	0	"青龙刀"	92	2	4	0	35	0	85	0	0	170	60	0	0	0	0	2	0	0	0	0	
11	0	0	22	0	0	0	0	"偃月镰刀"	147	2	4	0	40	0	90	0	0	152	25	0	0	0	0	2	0	1	0	0	
end
//Index	ItemSlot	Skill	X	Y	Serial	Option	Drop	ItemName	ItemLvl	DmgMin	DmgMax	Speed	Durability	MagicDur	MagicPwr	RequiredLvl	Strength	Agility	Energy	Vitality	Command	Type	DW/SM	DK/BK	Elf/ME	MG	DL	SUM
4
0	1	0	24	0	0	0	0	"短弓"	2	2	3	0	30	0	20	0	0	20	80	0	0	0	0	0	1	0	0	0	
1	1	0	24	0	0	0	0	"长弓"	8	2	3	0	30	0	24	0	0	30	90	0	0	0	0	0	1	0	0	0	
2	1	0	24	0	0	0	0	"精灵之弓"	16	2	3	0	30	0	28	0	0	30	90	0	0	0	0	0	1	0	0	0	
3	1	0	24	0	0	0	0	"巴特之弓"	26	2	3	0	30	0	36	0	0	30	90	0	0	0	0	0	1	0	0	0	
4	1	0	24	0	0	0	0	"黄金之虎"	40	2	4	0	30	0	43	0	0	30	100	0	0	0	0	0	1	0	0	0	
5	1	0	24	0	0	0	0	"银翼之弓"	56	2	4	0	40	0	48	0	0	30	100	0	0	0	0	0	1	0	0	0	
6	1	0	24	0	0	0	0	"玛雅神弓"	75	2	4	0	35	0	68	0	0	40	150	0	0	0	0	0	1	0	0	0	
7	1	0	0	0	0	0	0	"弩箭"	0	1	1	0	0	0	255	0	0	0	0	0	0	0	0	0	1	0	0	0	
8	0	0	24	0	0	0	0	"石弩"	4	2	2	0	40	0	22	0	0	20	90	0	0	0	0	0	1	0	0	0	
9	0	0	24	0	0	0	0	"黄金石弩"	12	2	2	0	40	0	26	0	0	30	90	0	0	0	0	0	1	0	0	0	
10	0	0	24	0	0	0	0	"火神弩"	20	2	2	0	40	0	31	0	0	30	90	0	0	0	0	0	1	0	0	0	
11	0	0	24	0	0	0	0	"巨人弩"	32	2	3	0	40	0	40	0	0	30	90	0	0	0	0	0	1	0	0	0	
12	0	0	24	0	0	0	0	"诱惑之弩"	48	2	3	0	40	0	45	0	0	30	100	0	0	0	0	0	1	0	0	0	
13	0	0	24	0	0	0	0	"蓝翎弩"	68	2	3	0	40	0	56	0	0	40	110	0	0	0	0	0	1	0	0	0	
14	0	0	24	0	0	0	0	"温蒂妮"	72	2	3	0	30	0	60	0	0	50	130	0	0	0	0	0	1	0	0	0	
15	0	0	0	0	0	0	0	"弓箭"	0	1	1	0	0	0	255	0	0	0	0	0	0	0	0	0	1	0	0	0	
16	0	0	24	0	0	0	0	"圣者之弩"	84	2	4	0	35	0	72	0	0	50	160	0	0	0	0	0	1	0	0	0	
17	1	0	24	0	0	0	0	"圣灵之弓"	92	2	4	0	35	0	76	0	0	54	198	0	0	0	0	0	2	0	0	0	
18	0	0	24	0	0	0	0	"大天使之弩"	100	2	3	0	35	0	200	0	0	40	110	0	0	0	0	0	1	0	0	0	
19	0	0	24	0	0	0	0	"追月神弩"	100	2	3	0	40	0	80	0	0	61	285	0	0	0	0	0	2	0	0	0	
20	1	0	24	0	0	0	0	"红羽神弓"	135	2	4	0	45	0	86	0	0	52	245	0	0	0	0	0	2	0	0	0	
21	1	0	24	0	0	0	0	"紫焰之弓"	147	2	4	0	45	0	93	0	0	46	210	0	0	0	0	0	2	0	0	0	
22	1	0	24	0	0	0	0	"碧影魔弓"	110	2	4	0	45	0	70	0	0	60	265	0	0	0	0	0	2	0	0	0	
23	1	0	24	0	0	0	0	"神羽之弓"	134	2	4	0	45	0	80	0	0	32	209	0	0	0	0	0	2	0	0	0	
24	1	0	24	0	0	0	0	"仙灵之弓"	147	2	4	0	45	0	88	0	0	49	226	0	0	0	0	0	2	0	0	0	
30	0	0	24	0	0	0	0	"祝福大天使之弩"	100	2	3	0	45	0	200	0	0	40	110	0	0	0	0	0	1	0	0	0	
end
//Index	ItemSlot	Skill	X	Y	Serial	Option	Drop	ItemName	ItemLvl	DmgMin	DmgMax	Speed	Durability	MagicDur	MagicPwr	RequiredLvl	Strength	Agility	Energy	Vitality	Command	Type	DW/SM	DK/BK	Elf/ME	MG	DL	SUM
5
0	0	0	0	0	0	0	0	"骷髅杖"	6	1	3	0	20	0	0	0	1556	40	0	0	0	0	1	0	0	1	0	1	
1	0	0	0	0	0	0	0	"天使杖"	18	2	3	0	25	0	0	0	5158	50	0	0	0	0	1	0	0	1	0	0	
2	0	0	0	0	0	0	0	"毒蛇杖"	30	2	3	0	25	0	0	0	8754	50	0	0	0	0	1	0	0	1	0	0	
3	0	0	0	0	0	0	0	"闪电杖"	42	2	4	0	25	0	0	0	11836	40	10	0	0	0	1	0	0	1	0	0	
4	0	0	0	0	0	0	0	"戈登之杖"	52	2	4	0	25	0	0	0	14913	50	0	0	0	0	1	0	0	1	0	0	
5	0	0	0	0	0	0	0	"传说之杖"	59	1	4	0	25	0	0	0	15170	50	0	0	0	0	1	0	0	1	0	0	
6	0	0	0	0	0	0	0	"复活之杖"	70	1	4	0	25	0	0	0	17990	60	10	0	0	0	1	0	0	1	0	0	
7	0	0	0	0	0	0	0	"玛雅雷杖"	75	2	4	0	30	0	0	0	24134	60	10	0	0	0	1	0	0	1	0	0	
8	0	0	0	0	0	0	0	"毁灭之杖"	90	2	4	0	30	0	0	0	25941	60	10	0	0	0	1	0	0	1	0	0	
9	0	0	0	0	0	0	0	"麒麟之杖"	100	1	4	0	30	0	0	0	23643	52	16	0	0	0	2	0	0	0	0	0	
10	0	0	0	0	0	0	0	"大天使之杖"	104	1	4	0	20	0	0	0	27318	36	4	0	0	0	1	0	0	1	0	0	
11	0	0	0	0	0	0	0	"昆顿之杖"	140	1	4	0	30	0	0	0	28255	45	16	0	0	0	2	0	0	1	0	0	
12	0	0	0	0	0	0	0	"死神之杖"	147	1	4	0	30	0	0	0	33380	39	13	0	0	0	2	0	0	0	0	0	
13	0	0	0	0	0	0	0	"幻月雷杖"	110	1	4	0	30	0	0	0	30798	50	16	0	0	0	2	0	0	0	0	0	
14	0	0	0	0	0	0	0	"迷之杖"	28	1	4	0	25	0	0	0	8754	34	14	0	0	0	0	0	0	0	0	1	
15	0	0	0	0	0	0	0	"飓风之杖"	42	1	4	0	25	0	0	0	11836	33	17	0	0	0	0	0	0	0	0	1	
16	0	0	0	0	0	0	0	"红翼之杖"	59	1	4	0	25	0	0	0	15169	36	14	0	0	0	0	0	0	0	0	1	
17	0	0	0	0	0	0	0	"远古之杖"	78	1	4	0	25	0	0	0	19537	50	19	0	0	0	0	0	0	0	0	1	
18	0	0	0	0	0	0	0	"魔灵之杖"	100	1	4	0	30	0	0	0	23643	54	15	0	0	0	0	0	0	0	0	2	
19	0	0	0	0	0	0	0	"风影之杖"	110	1	4	0	30	0	0	0	28255	64	15	0	0	0	0	0	0	0	0	2	
21	1	0	223	0	0	0	0	"火龙兽之书"	52	1	2	0	25	0	0	0	11836	0	20	135	0	0	0	0	0	0	0	1	
22	1	0	224	0	0	0	0	"异灵之书"	59	1	2	0	25	0	0	0	15169	0	25	168	0	0	0	0	0	0	0	1	
23	1	0	225	0	0	0	0	"污灵之书"	65	1	2	0	25	0	0	0	18482	0	30	201	0	0	0	0	0	0	0	1	
30	0	0	0	0	0	0	0	"致命魔杖"	138	1	4	0	30	0	0	0	32347	47	18	0	0	0	0	0	0	1	0	0	
31	0	0	0	0	0	0	0	"魔狱之杖"	137	1	4	0	30	0	0	0	31926	48	14	0	0	0	2	0	0	0	0	0	
33	0	0	0	0	0	0	0	"天祈之杖"	147	1	4	0	30	0	0	0	31822	50	12	0	0	0	2	0	0	1	0	0	
34	0	0	0	0	0	0	0	"恋芒之杖"	147	1	4	0	30	0	0	0	33378	50	14	0	0	0	0	0	0	0	0	2	
36	0	0	0	0	0	0	0	"大天使之绝对魔杖"	104	1	4	0	20	0	0	0	37558	55	13	0	0	0	0	0	0	0	0	1	
49	0	0	0	0	0	0	0	"祝福大天使之杖"	104	1	4	0	30	0	0	0	27318	36	4	0	0	0	1	0	0	1	0	0	
50	0	0	0	0	0	0	0	"祝福大天使魔杖"	104	1	4	0	30	0	0	0	37558	55	13	0	0	0	0	0	0	0	0	1	
end
//Index	ItemSlot	Skill	X	Y	Serial	Option	Drop	ItemName	ItemLvl	Defense	DefenseRate	Durability	RequiredLvl	Strength	Agility	Energy	Vitality	Command	Type	DW/SM	DK/BK	Elf/ME	MG	DL	SUM
6
0	1	0	0	0	0	0	0	"圆盾"	3	0	0	0	0	0	70	0	0	0	0	1	1	1	1	1	0	
1	1	0	0	0	0	0	0	"战士之盾"	9	0	0	0	0	0	100	0	0	0	0	0	1	0	1	1	0	
2	1	0	0	0	0	0	0	"风之盾"	12	0	0	0	0	0	110	0	0	0	0	0	1	0	1	1	0	
3	1	0	0	0	0	0	0	"魔法之盾"	21	0	0	0	0	0	30	100	0	0	0	0	0	1	0	0	0	
4	1	0	18	0	0	0	0	"钢铁之盾"	6	0	0	0	0	0	80	0	0	0	0	1	1	1	1	1	0	
5	1	0	18	0	0	0	0	"龙之盾"	35	0	0	0	0	0	100	40	0	0	0	0	1	0	1	1	0	
6	1	0	18	0	0	0	0	"骷髅之盾"	15	0	0	0	0	0	110	0	0	0	0	1	1	1	1	1	0	
7	1	0	18	0	0	0	0	"尖刺之盾"	30	0	0	0	0	0	130	0	0	0	0	0	1	0	1	1	0	
8	1	0	18	0	0	0	0	"失落之盾"	40	0	0	0	0	0	130	0	0	0	0	0	1	1	1	1	0	
9	1	0	18	0	0	0	0	"远古之盾"	25	0	0	0	0	0	120	0	0	0	0	0	1	0	1	1	0	
10	1	0	18	0	0	0	0	"自由之盾"	18	0	0	0	0	0	120	0	0	0	0	0	1	0	1	1	0	
11	1	0	18	0	0	0	0	"毒蛇之盾"	45	0	0	0	0	0	130	0	0	0	0	0	1	1	1	1	0	
12	1	0	18	0	0	0	0	"布朗司"	54	0	0	0	0	0	140	0	0	0	0	0	1	0	1	0	0	
13	1	0	18	0	0	0	0	"火龙之盾"	60	0	0	0	0	0	120	40	0	0	0	0	1	0	1	0	0	
14	1	0	0	0	0	0	0	"传说之盾"	48	0	0	0	0	0	90	25	0	0	0	1	0	1	1	0	0	
15	1	0	0	0	0	0	0	"麒麟之盾"	74	0	0	0	0	0	70	23	0	0	0	2	0	0	0	0	0	
16	1	0	0	0	0	0	0	"精灵之盾"	66	0	0	0	0	0	30	60	30	0	0	0	0	2	0	0	0	
17	1	0	18	0	0	0	0	"荣誉之盾"	104	0	0	0	0	0	95	48	0	0	0	0	2	0	0	0	0	
18	1	0	18	0	0	0	0	"火蛇之盾"	102	0	0	0	0	0	80	61	0	0	0	0	0	0	1	0	0	
19	1	0	0	0	0	0	0	"寒冰之盾"	99	0	0	0	0	0	26	53	26	0	0	0	0	2	0	0	0	
20	1	0	18	0	0	0	0	"亡魂之盾"	106	0	0	0	0	0	54	18	0	0	0	2	0	0	0	0	0	
21	1	0	18	0	0	0	0	"十字架之盾"	70	0	0	0	0	0	140	55	0	0	0	0	0	0	0	1	0	
end
//Index	ItemSlot	Skill	X	Y	Serial	Option	Drop	ItemName	ItemLvl	Defense	MagicDefense	Durability	RequiredLvl	Strength	Agility	Energy	Vitality	Command	Type	DW/SM	DK/BK	Elf/ME	MG	DL	SUM
7
0	2	0	0	0	0	0	0	"青铜盔"	16	0	0	0	0	0	80	20	0	0	0	0	1	0	0	1	0	
1	2	0	0	0	0	0	0	"龙王之盔"	57	0	0	0	0	0	120	30	0	0	0	0	1	0	0	0	0	
2	2	0	0	0	0	0	0	"革盔"	5	0	0	0	0	0	20	0	0	0	0	1	0	0	0	0	0	
3	2	0	0	0	0	0	0	"传说之盔"	50	0	0	0	0	0	30	0	0	0	0	1	0	0	0	0	0	
4	2	0	0	0	0	0	0	"骷髅头盔"	18	0	0	0	0	0	30	0	0	0	0	1	0	0	0	0	0	
5	2	0	0	0	0	0	0	"皮盔"	6	0	0	0	0	0	80	0	0	0	0	0	1	0	0	1	0	
6	2	0	0	0	0	0	0	"翡翠盔"	26	0	0	0	0	0	110	0	0	0	0	0	1	0	0	1	0	
7	2	0	0	0	0	0	0	"魔王之盔"	32	0	0	0	0	0	30	0	0	0	0	1	0	0	0	0	0	
8	2	0	0	0	0	0	0	"黄金盔"	36	0	0	0	0	0	100	30	0	0	0	0	1	0	0	0	0	
9	2	0	0	0	0	0	0	"白金盔"	46	0	0	0	0	0	130	0	0	0	0	0	1	0	0	0	0	
10	2	0	0	0	0	0	0	"藤盔"	6	0	0	0	0	0	30	60	0	0	0	0	0	1	0	0	0	
11	2	0	0	0	0	0	0	"天蚕之盔"	16	0	0	0	0	0	30	70	0	0	0	0	0	1	0	0	0	
12	2	0	0	0	0	0	0	"风之盔"	28	0	0	0	0	0	30	80	0	0	0	0	0	1	0	0	0	
13	2	0	0	0	0	0	0	"精灵之盔"	40	0	0	0	0	0	40	80	0	0	0	0	0	1	0	0	0	
14	2	0	0	0	0	0	0	"女神之盔"	53	0	0	0	0	0	40	80	0	0	0	0	0	1	0	0	0	
16	2	0	0	0	0	0	0	"黑龙王之盔"	82	0	0	0	0	0	170	60	0	0	0	0	1	0	0	0	0	
17	2	0	0	0	0	0	0	"黑凤凰之盔"	92	0	0	0	0	0	205	62	0	0	0	0	2	0	0	0	0	
18	2	0	0	0	0	0	0	"火麒麟之盔"	81	0	0	0	0	0	59	20	0	0	0	2	0	0	0	0	0	
19	2	0	0	0	0	0	0	"圣灵之盔"	85	0	0	0	0	0	50	110	0	0	0	0	0	2	0	0	0	
21	2	0	0	0	0	0	0	"龙炎之盔"	104	0	0	0	0	0	200	58	0	0	0	0	2	0	0	0	0	
22	2	0	0	0	0	0	0	"黑炎之盔"	110	0	0	0	0	0	55	18	0	0	0	2	0	0	0	0	0	
24	2	0	0	0	0	0	0	"红羽之盔"	93	0	0	0	0	0	52	115	0	0	0	0	0	2	0	0	0	
25	2	0	0	0	0	0	0	"圣元之盔"	46	0	0	0	0	0	70	20	0	0	0	0	0	0	0	1	0	
26	2	0	0	0	0	0	0	"圣魂之盔"	66	0	0	0	0	0	77	21	0	0	0	0	0	0	0	1	0	
27	2	0	0	0	0	0	0	"神圣之盔"	86	0	0	0	0	0	84	22	0	0	0	0	0	0	0	1	0	
28	2	0	0	0	0	0	0	"至尊之盔"	106	0	0	0	0	0	80	21	0	0	0	0	0	0	0	1	0	
29	2	0	0	0	0	0	0	"暗黑斗神之盔"	130	0	0	0	0	0	170	60	0	0	0	0	2	0	0	0	0	
30	2	0	0	0	0	0	0	"法魂玄灵之盔"	126	0	0	0	0	0	44	15	0	0	0	2	0	0	0	0	0	
31	2	0	0	0	0	0	0	"紫灵之盔"	126	0	0	0	0	0	38	80	0	0	0	0	0	2	0	0	0	
33	2	0	0	0	0	0	0	"宙斯之盔"	130	0	0	0	0	0	62	16	0	0	0	0	0	0	0	1	0	
34	2	0	0	0	0	0	0	"暴风之盔"	67	0	0	0	0	0	160	50	0	0	0	0	1	0	0	0	0	
35	2	0	0	0	0	0	0	"幻月之盔"	67	0	0	0	0	0	53	12	0	0	0	1	0	0	0	0	0	
36	2	0	0	0	0	0	0	"碧影之盔"	67	0	0	0	0	0	50	70	0	0	0	0	0	1	0	0	0	
38	2	0	0	0	0	0	0	"圣光之盔"	97	0	0	0	0	0	80	21	0	0	0	0	0	0	0	1	0	
39	2	0	0	0	0	0	0	"飓风之盔"	28	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	1	
40	2	0	0	0	0	0	0	"红翼之盔"	50	0	0	0	0	0	26	4	0	0	0	0	0	0	0	0	1	
41	2	0	0	0	0	0	0	"远古之盔"	68	0	0	0	0	0	52	16	0	0	0	0	0	0	0	0	1	
42	2	0	0	0	0	0	0	"魔灵之盔"	81	0	0	0	0	0	60	20	0	0	0	0	0	0	0	0	2	
43	2	0	0	0	0	0	0	"风影之盔"	110	0	0	0	0	0	56	20	0	0	0	0	0	0	0	0	2	
45	2	0	0	0	0	0	0	"泰坦之盔"	111	0	0	0	0	0	222	32	0	0	0	0	1	0	0	0	0	
46	2	0	0	0	0	0	0	"勇气之盔"	107	0	0	0	0	0	74	162	0	0	0	0	1	0	0	0	0	
49	2	0	0	0	0	0	0	"恐惧之盔"	111	0	0	0	0	0	55	197	0	0	0	0	0	1	0	0	0	
50	2	0	0	0	0	0	0	"灵光之盔"	104	0	0	0	0	0	32	29	138	0	0	0	0	1	0	0	0	
51	2	0	0	0	0	0	0	"霸王之盔"	111	0	0	0	0	0	105	38	0	0	0	0	0	0	0	1	0	
