//Index	Name	Damage	Mana	BP	Dis	Delay	Ene	Cmd	Attr	Type	UseType	Brand	KillCnt	St1	St2	St3	DW	DK	FE	MG	DL	SUM	RF	STUnk1	STUnk2	STUnk3	STUnk4	STUnk5	STUnk6	STUnk7	STUnk8	STUnk9	STUnk10
370	"双倍攻击几率提高"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	8	70	0	0	0
371	"无视防御几率提高"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	8	71	0	0	0
372	"SD完全恢复"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	8	72	0	0	0
373	"三倍攻击几率提高"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	3	3	3	3	3	0	9	73	0	0	0
374	"时空之翼吸收强化"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	8	74	0	0	0
375	"时空之翼防御强化"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	8	75	0	0	0
377	"时空之翼攻击强化"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	9	77	0	0	0
378	"火龙强化"	35	3	55	0	6	0	100	0	3	0	4	5	0	0	0	0	3	0	0	0	0	0	0	2	78	0	0	2
379	"掌心雷强化"	13	3	20	0	6	0	100	0	2	0	4	3	0	0	0	0	3	0	0	0	0	0	0	2	79	0	0	2
380	"法神附体强化"	220	1	220	55	6	0	118	0	-1	0	4	233	0	0	0	0	3	0	0	0	0	0	0	2	80	1	0	2
381	"毁灭烈焰强化"	88	22	220	0	0	0	200	0	3	0	4	14	0	0	0	0	3	0	0	0	0	0	0	3	81	0	0	2
382	"爆炎强化"	80	22	165	0	3	0	150	0	2	0	4	13	0	0	0	0	3	0	0	0	0	0	0	3	82	0	0	2
383	"法神附体精通"	220	1	220	55	6	0	118	0	-1	0	4	380	0	0	0	0	3	0	0	0	0	0	0	3	83	1	0	0
384	"毒咒强化"	30	3	46	0	6	0	100	0	1	0	4	1	0	0	0	0	3	0	0	0	0	0	0	3	84	0	0	2
385	"黑龙波强化"	50	22	108	0	6	0	100	0	-1	0	4	9	0	0	0	0	3	0	0	0	0	0	0	4	85	0	0	2
386	"魔法精通"	50	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	4	86	0	0	2
387	"毒炎强化"	96	22	120	10	6	0	243	0	1	0	4	38	0	0	0	0	3	0	0	0	0	0	0	4	87	0	0	2
388	"地狱火强化"	60	3	176	0	0	0	100	0	3	0	4	10	0	0	0	0	3	0	0	0	0	0	0	5	88	0	0	2
389	"冰封术强化"	25	3	42	0	6	0	100	0	0	0	4	7	0	0	0	0	3	0	0	0	0	0	0	5	89	0	0	2
390	"陨石强化"	21	4	13	0	6	0	100	0	4	0	4	2	0	0	0	0	3	0	0	0	0	0	0	6	90	0	0	2
391	"暴风雪强化"	93	22	110	5	6	0	223	0	0	0	4	39	0	0	0	0	3	0	0	0	0	0	0	6	91	0	0	2
